x;y;
0;3.5664974e-009;
1.6620827e-008;3.6282876e-009;
3.3241654e-008;3.748708e-009;
4.9862481e-008;3.8867788e-009;
6.6483308e-008;3.9207805e-009;
8.3104135e-008;3.8522923e-009;
9.9724962e-008;3.6637641e-009;
1.1634579e-007;3.4602874e-009;
1.3296662e-007;3.3986371e-009;
1.4958744e-007;3.5001367e-009;
1.6620827e-007;3.6518966e-009;
1.828291e-007;3.7052151e-009;
1.9944992e-007;3.7172473e-009;
2.1607075e-007;3.7384245e-009;
2.3269158e-007;3.7558313e-009;
2.493124e-007;3.6550828e-009;
2.6593323e-007;3.5526737e-009;
2.8255406e-007;3.5370899e-009;
2.9917489e-007;3.5703494e-009;
3.1579571e-007;3.6212925e-009;
3.3241654e-007;3.6936402e-009;
3.4903737e-007;3.7874131e-009;
3.6565819e-007;3.8503669e-009;
3.8227902e-007;3.8807407e-009;
3.9889985e-007;3.8547379e-009;
4.1552067e-007;3.7719331e-009;
4.321415e-007;3.7384872e-009;
4.4876233e-007;3.6659777e-009;
4.6538316e-007;3.5297656e-009;
4.8200398e-007;3.4501775e-009;
4.9862481e-007;3.4763001e-009;
5.1524564e-007;3.5632619e-009;
5.3186646e-007;3.6763462e-009;
5.4848729e-007;3.8000021e-009;
5.6510812e-007;3.8641375e-009;
5.8172894e-007;3.7669066e-009;
5.9834977e-007;3.5812219e-009;
6.149706e-007;3.4944368e-009;
6.3159142e-007;3.5459717e-009;
6.4821225e-007;3.6386426e-009;
6.6483308e-007;3.7341175e-009;
6.8145391e-007;3.742543e-009;
6.9807473e-007;3.7049208e-009;
7.1469556e-007;3.6345012e-009;
7.3131639e-007;3.5679757e-009;
7.4793721e-007;3.4978784e-009;
7.6455804e-007;3.4804556e-009;
7.8117887e-007;3.5505884e-009;
7.9779969e-007;3.5997272e-009;
8.1442052e-007;3.6382049e-009;
8.3104135e-007;3.7009561e-009;
8.4766218e-007;3.7158671e-009;
8.64283e-007;3.6829675e-009;
8.8090383e-007;3.6223136e-009;
8.9752466e-007;3.6073933e-009;
9.1414548e-007;3.5970224e-009;
9.3076631e-007;3.6056172e-009;
9.4738714e-007;3.6248564e-009;
9.6400796e-007;3.6055377e-009;
9.8062879e-007;3.5694816e-009;
9.9724962e-007;3.6029671e-009;
1.0138704e-006;3.7398889e-009;
1.0304913e-006;3.9042681e-009;
1.0471121e-006;3.9009692e-009;
1.0637329e-006;3.7373999e-009;
1.0803538e-006;3.5935039e-009;
1.0969746e-006;3.6013008e-009;
1.1135954e-006;3.7041821e-009;
1.1302162e-006;3.7511174e-009;
1.1468371e-006;3.7429166e-009;
1.1634579e-006;3.7826027e-009;
1.1800787e-006;3.8464526e-009;
1.1966995e-006;3.8172532e-009;
1.2133204e-006;3.6819017e-009;
1.2299412e-006;3.5397544e-009;
1.246562e-006;3.4531411e-009;
1.2631828e-006;3.4366713e-009;
1.2798037e-006;3.478377e-009;
1.2964245e-006;3.4974477e-009;
1.3130453e-006;3.4879274e-009;
1.3296662e-006;3.4876714e-009;
1.346287e-006;3.4804202e-009;
1.3629078e-006;3.4541258e-009;
1.3795286e-006;3.3994371e-009;
1.3961495e-006;3.3846471e-009;
1.4127703e-006;3.4631459e-009;
1.4293911e-006;3.5673293e-009;
1.4460119e-006;3.6474665e-009;
1.4626328e-006;3.6428435e-009;
1.4792536e-006;3.5961477e-009;
1.4958744e-006;3.521848e-009;
1.5124953e-006;3.5123177e-009;
1.5291161e-006;3.5144758e-009;
1.5457369e-006;3.4675091e-009;
1.5623577e-006;3.4442582e-009;
1.5789786e-006;3.4798416e-009;
1.5955994e-006;3.5410031e-009;
1.6122202e-006;3.5568037e-009;
1.628841e-006;3.5626779e-009;
1.6454619e-006;3.5617999e-009;
1.6620827e-006;3.5695969e-009;
1.6787035e-006;3.5330546e-009;
1.6953244e-006;3.4777587e-009;
1.7119452e-006;3.4473589e-009;
1.728566e-006;3.5085786e-009;
1.7451868e-006;3.6435564e-009;
1.7618077e-006;3.7102284e-009;
1.7784285e-006;3.6920914e-009;
1.7950493e-006;3.6642696e-009;
1.8116701e-006;3.5806857e-009;
1.828291e-006;3.4802314e-009;
1.8449118e-006;3.4109018e-009;
1.8615326e-006;3.4438657e-009;
1.8781534e-006;3.5149348e-009;
1.8947743e-006;3.5717775e-009;
1.9113951e-006;3.5864345e-009;
1.9280159e-006;3.5408956e-009;
1.9446368e-006;3.5197713e-009;
1.9612576e-006;3.9089721e-009;
1.9778784e-006;5.029471e-009;
1.9944992e-006;6.3152718e-009;
2.0111201e-006;6.8865243e-009;
2.0277409e-006;7.0346196e-009;
2.0443617e-006;6.9719735e-009;
2.0609825e-006;6.5565124e-009;
2.0776034e-006;6.072132e-009;
2.0942242e-006;5.6261065e-009;
2.110845e-006;5.4198846e-009;
2.1274659e-006;5.46726e-009;
2.1440867e-006;5.5838251e-009;
2.1607075e-006;5.6505038e-009;
2.1773283e-006;5.6179507e-009;
2.1939492e-006;5.4871767e-009;
2.21057e-006;5.4176419e-009;
2.2271908e-006;5.4992885e-009;
2.2438116e-006;5.6536197e-009;
2.2604325e-006;5.7875957e-009;
2.2770533e-006;5.9262148e-009;
2.2936741e-006;6.0673951e-009;
2.3102949e-006;6.2021268e-009;
2.3269158e-006;6.3399634e-009;
2.3435366e-006;6.4609423e-009;
2.3601574e-006;6.5353918e-009;
2.3767783e-006;6.5715235e-009;
2.3933991e-006;6.5478547e-009;
2.4100199e-006;6.5102939e-009;
2.4266407e-006;6.4717621e-009;
2.4432616e-006;6.5300982e-009;
2.4598824e-006;6.5631738e-009;
2.4765032e-006;6.4454123e-009;
2.493124e-006;6.2917505e-009;
2.5097449e-006;6.1803422e-009;
2.5263657e-006;6.0819155e-009;
2.5429865e-006;5.8784843e-009;
2.5596074e-006;5.6780103e-009;
2.5762282e-006;5.5305444e-009;
2.592849e-006;5.4305048e-009;
2.6094698e-006;5.4715752e-009;
2.6260907e-006;5.5614761e-009;
2.6427115e-006;5.5728742e-009;
2.6593323e-006;5.5987394e-009;
2.6759531e-006;5.6830475e-009;
2.692574e-006;5.6976744e-009;
2.7091948e-006;5.6253375e-009;
2.7258156e-006;5.5659422e-009;
2.7424365e-006;5.4709816e-009;
2.7590573e-006;5.3851942e-009;
2.7756781e-006;5.430667e-009;
2.7922989e-006;5.4934984e-009;
2.8089198e-006;5.5102218e-009;
2.8255406e-006;5.5299258e-009;
2.8421614e-006;5.5567539e-009;
2.8587822e-006;5.5310721e-009;
2.8754031e-006;5.5096783e-009;
2.8920239e-006;5.5376165e-009;
2.9086447e-006;5.5483058e-009;
2.9252655e-006;5.5682391e-009;
2.9418864e-006;5.6402825e-009;
2.9585072e-006;5.7056806e-009;
2.975128e-006;5.7765603e-009;
2.9917489e-006;5.801506e-009;
3.0083697e-006;5.6555535e-009;
3.0249905e-006;5.4469041e-009;
3.0416113e-006;5.3489843e-009;
3.0582322e-006;5.3767467e-009;
3.074853e-006;5.4043873e-009;
3.0914738e-006;5.459575e-009;
3.1080946e-006;5.4765424e-009;
3.1247155e-006;5.3768739e-009;
3.1413363e-006;5.2508614e-009;
3.1579571e-006;5.2046893e-009;
3.174578e-006;5.1658124e-009;
3.1911988e-006;5.2241117e-009;
3.2078196e-006;5.3132683e-009;
3.2244404e-006;5.2880981e-009;
3.2410613e-006;5.1704382e-009;
3.2576821e-006;5.1469365e-009;
3.2743029e-006;5.1485195e-009;
3.2909237e-006;5.1406812e-009;
3.3075446e-006;5.1936439e-009;
3.3241654e-006;5.2659347e-009;
3.3407862e-006;5.3406284e-009;
3.357407e-006;5.4454369e-009;
3.3740279e-006;5.5143693e-009;
3.3906487e-006;5.4779321e-009;
3.4072695e-006;5.3844862e-009;
3.4238904e-006;5.3279117e-009;
3.4405112e-006;5.2976737e-009;
3.457132e-006;5.3506297e-009;
3.4737528e-006;5.4309455e-009;
3.4903737e-006;5.4508254e-009;
3.5069945e-006;5.4447893e-009;
3.5236153e-006;5.5073184e-009;
3.5402361e-006;5.5500661e-009;
3.556857e-006;5.5270806e-009;
3.5734778e-006;5.4885489e-009;
3.5900986e-006;5.4398468e-009;
3.6067195e-006;5.3709305e-009;
3.6233403e-006;5.3613869e-009;
3.6399611e-006;5.455745e-009;
3.6565819e-006;5.5500409e-009;
3.6732028e-006;5.5592075e-009;
3.6898236e-006;5.4951463e-009;
3.7064444e-006;5.3882767e-009;
3.7230652e-006;5.306564e-009;
3.7396861e-006;5.3578662e-009;
3.7563069e-006;5.3979121e-009;
3.7729277e-006;5.3770981e-009;
3.7895485e-006;5.3879131e-009;
3.8061694e-006;5.4529547e-009;
3.8227902e-006;5.4486794e-009;
3.839411e-006;5.4316144e-009;
3.8560319e-006;5.4671409e-009;
3.8726527e-006;5.4873953e-009;
3.8892735e-006;5.5184077e-009;
3.9058943e-006;5.5605869e-009;
3.9225152e-006;5.5010579e-009;
3.939136e-006;5.345753e-009;
3.9557568e-006;5.2380963e-009;
3.9723776e-006;5.2115832e-009;
3.9889985e-006;5.2229366e-009;
4.0056193e-006;5.2775591e-009;
4.0222401e-006;5.3612106e-009;
4.038861e-006;5.4145558e-009;
4.0554818e-006;5.4372043e-009;
4.0721026e-006;5.4730718e-009;
4.0887234e-006;5.4538669e-009;
4.1053443e-006;5.3811722e-009;
4.1219651e-006;5.2359466e-009;
4.1385859e-006;5.1269023e-009;
4.1552067e-006;5.2103545e-009;
4.1718276e-006;5.3430017e-009;
4.1884484e-006;5.3420781e-009;
4.2050692e-006;5.3035865e-009;
4.2216901e-006;5.3028435e-009;
4.2383109e-006;5.3204497e-009;
4.2549317e-006;5.2636545e-009;
4.2715525e-006;5.2535792e-009;
4.2881734e-006;5.3233876e-009;
4.3047942e-006;5.3491872e-009;
4.321415e-006;5.3504258e-009;
4.3380358e-006;5.319188e-009;
4.3546567e-006;5.2593098e-009;
4.3712775e-006;5.2196847e-009;
4.3878983e-006;5.2218889e-009;
4.4045191e-006;5.2074453e-009;
4.42114e-006;5.2148711e-009;
4.4377608e-006;5.2605445e-009;
4.4543816e-006;5.2865614e-009;
4.4710025e-006;5.2647651e-009;
4.4876233e-006;5.2594211e-009;
4.5042441e-006;5.2516684e-009;
4.5208649e-006;5.2284242e-009;
4.5374858e-006;5.2413604e-009;
4.5541066e-006;5.3077783e-009;
4.5707274e-006;5.3382257e-009;
4.5873482e-006;5.3084813e-009;
4.6039691e-006;5.2703688e-009;
4.6205899e-006;5.2732859e-009;
4.6372107e-006;5.3334022e-009;
4.6538316e-006;5.386696e-009;
4.6704524e-006;5.3453956e-009;
4.6870732e-006;5.2262578e-009;
4.703694e-006;5.1474809e-009;
4.7203149e-006;5.1241511e-009;
4.7369357e-006;5.1268843e-009;
4.7535565e-006;5.2480537e-009;
4.7701773e-006;5.4130315e-009;
4.7867982e-006;5.4705918e-009;
4.803419e-006;5.4377357e-009;
4.8200398e-006;5.3828297e-009;
4.8366606e-006;5.3255309e-009;
4.8532815e-006;5.2345427e-009;
4.8699023e-006;5.1550415e-009;
4.8865231e-006;5.1453394e-009;
4.903144e-006;5.1909104e-009;
4.9197648e-006;5.2694059e-009;
4.9363856e-006;5.3158383e-009;
4.9530064e-006;5.3305735e-009;
4.9696273e-006;5.3952727e-009;
4.9862481e-006;5.4433261e-009;
5.0028689e-006;5.3595704e-009;
5.0194897e-006;5.2150136e-009;
5.0361106e-006;5.1584224e-009;
5.0527314e-006;5.205692e-009;
5.0693522e-006;5.2903767e-009;
5.0859731e-006;5.3501306e-009;
5.1025939e-006;5.3687311e-009;
5.1192147e-006;5.3574307e-009;
5.1358355e-006;5.3668025e-009;
5.1524564e-006;5.3674292e-009;
5.1690772e-006;5.2838052e-009;
5.185698e-006;5.1524883e-009;
5.2023188e-006;5.094827e-009;
5.2189397e-006;5.1423174e-009;
5.2355605e-006;5.2609911e-009;
5.2521813e-006;5.3366056e-009;
5.2688021e-006;5.3214666e-009;
5.285423e-006;5.2968126e-009;
5.3020438e-006;5.2672153e-009;
5.3186646e-006;5.1659865e-009;
5.3352855e-006;5.0562667e-009;
5.3519063e-006;5.1021441e-009;
5.3685271e-006;5.2151515e-009;
5.3851479e-006;5.2538566e-009;
5.4017688e-006;5.2499638e-009;
5.4183896e-006;5.2101983e-009;
5.4350104e-006;5.1989192e-009;
5.4516312e-006;5.3121025e-009;
5.4682521e-006;5.4631683e-009;
5.4848729e-006;5.5333479e-009;
5.5014937e-006;5.4780406e-009;
5.5181146e-006;5.4476455e-009;
5.5347354e-006;5.5073559e-009;
5.5513562e-006;5.5450725e-009;
5.567977e-006;5.5151074e-009;
5.5845979e-006;5.4506677e-009;
5.6012187e-006;5.4491309e-009;
5.6178395e-006;5.4702446e-009;
5.6344603e-006;5.4370608e-009;
5.6510812e-006;5.391126e-009;
5.667702e-006;5.4069279e-009;
5.6843228e-006;5.5062715e-009;
5.7009437e-006;5.5909742e-009;
5.7175645e-006;5.5970612e-009;
5.7341853e-006;5.5703909e-009;
5.7508061e-006;5.5587227e-009;
5.767427e-006;5.5582995e-009;
5.7840478e-006;5.6030546e-009;
5.8006686e-006;5.6807543e-009;
5.8172894e-006;5.6820644e-009;
5.8339103e-006;5.6503304e-009;
5.8505311e-006;5.6655103e-009;
5.8671519e-006;5.6799667e-009;
5.8837727e-006;5.6949848e-009;
5.9003936e-006;5.6354557e-009;
5.9170144e-006;5.5171927e-009;
5.9336352e-006;5.4537447e-009;
5.9502561e-006;5.438365e-009;
5.9668769e-006;5.4250028e-009;
5.9834977e-006;5.4155213e-009;
6.0001185e-006;5.4459921e-009;
6.0167394e-006;5.5054316e-009;
6.0333602e-006;5.5299593e-009;
6.049981e-006;5.5047235e-009;
6.0666018e-006;5.4517702e-009;
6.0832227e-006;5.4187703e-009;
6.0998435e-006;5.4319193e-009;
6.1164643e-006;5.4755677e-009;
6.1330852e-006;5.5282194e-009;
6.149706e-006;5.575342e-009;
6.1663268e-006;5.6302775e-009;
6.1829476e-006;5.6510468e-009;
6.1995685e-006;5.626568e-009;
6.2161893e-006;5.600271e-009;
6.2328101e-006;5.5630981e-009;
6.2494309e-006;5.4881932e-009;
6.2660518e-006;5.420054e-009;
6.2826726e-006;5.3290625e-009;
6.2992934e-006;5.218801e-009;
6.3159142e-006;5.1602717e-009;
6.3325351e-006;5.1823752e-009;
6.3491559e-006;5.2652689e-009;
6.3657767e-006;5.3843272e-009;
6.3823976e-006;5.5253818e-009;
6.3990184e-006;5.626414e-009;
6.4156392e-006;5.698648e-009;
6.43226e-006;5.7552922e-009;
6.4488809e-006;5.727029e-009;
6.4655017e-006;5.6611168e-009;
6.4821225e-006;5.6450649e-009;
6.4987433e-006;5.5865423e-009;
6.5153642e-006;5.424142e-009;
6.531985e-006;5.2798928e-009;
6.5486058e-006;5.2565817e-009;
6.5652267e-006;5.3049816e-009;
6.5818475e-006;5.3949093e-009;
6.5984683e-006;5.4669246e-009;
6.6150891e-006;5.4409064e-009;
6.63171e-006;5.344508e-009;
6.6483308e-006;5.2704471e-009;
6.6649516e-006;5.2710704e-009;
6.6815724e-006;5.3280703e-009;
6.6981933e-006;5.3767063e-009;
6.7148141e-006;5.4101684e-009;
6.7314349e-006;5.4178416e-009;
6.7480558e-006;5.3856596e-009;
6.7646766e-006;5.3528335e-009;
6.7812974e-006;5.3531994e-009;
6.7979182e-006;5.4370775e-009;
6.8145391e-006;5.529523e-009;
6.8311599e-006;5.5115398e-009;
6.8477807e-006;5.3895184e-009;
6.8644015e-006;5.3331412e-009;
6.8810224e-006;5.3729309e-009;
6.8976432e-006;5.2524778e-009;
6.914264e-006;4.7840606e-009;
6.9308848e-006;4.1039974e-009;
6.9475057e-006;3.547941e-009;
6.9641265e-006;3.3341142e-009;
6.9807473e-006;3.4138548e-009;
6.9973682e-006;3.5565165e-009;
7.013989e-006;3.5990134e-009;
7.0306098e-006;3.573286e-009;
7.0472306e-006;3.5241547e-009;
7.0638515e-006;3.4448006e-009;
7.0804723e-006;3.3589082e-009;
7.0970931e-006;3.3657388e-009;
7.1137139e-006;3.445331e-009;
7.1303348e-006;3.5260568e-009;
7.1469556e-006;3.5812043e-009;
7.1635764e-006;3.6637423e-009;
7.1801973e-006;3.7368089e-009;
7.1968181e-006;3.7261371e-009;
7.2134389e-006;3.6299072e-009;
7.2300597e-006;3.5519294e-009;
7.2466806e-006;3.5357819e-009;
7.2633014e-006;3.5761455e-009;
7.2799222e-006;3.6419348e-009;
7.296543e-006;3.7513611e-009;
7.3131639e-006;3.7676063e-009;
7.3297847e-006;3.7241037e-009;
7.3464055e-006;3.7383527e-009;
7.3630263e-006;3.820424e-009;
7.3796472e-006;3.7819524e-009;
7.396268e-006;3.6476755e-009;
7.4128888e-006;3.5727706e-009;
7.4295097e-006;3.5887049e-009;
7.4461305e-006;3.6514728e-009;
7.4627513e-006;3.7510739e-009;
7.4793721e-006;3.8237927e-009;
7.495993e-006;3.799863e-009;
7.5126138e-006;3.6976746e-009;
7.5292346e-006;3.5957457e-009;
7.5458554e-006;3.5757115e-009;
7.5624763e-006;3.8296538e-009;
7.5790971e-006;4.2035544e-009;
7.5957179e-006;4.2924669e-009;
7.6123388e-006;4.1156953e-009;
7.6289596e-006;3.8803462e-009;
7.6455804e-006;3.7998974e-009;
7.6622012e-006;3.846689e-009;
7.6788221e-006;3.8898245e-009;
7.6954429e-006;3.8018757e-009;
7.7120637e-006;3.6516279e-009;
7.7286845e-006;3.5958425e-009;
7.7453054e-006;3.6829594e-009;
7.7619262e-006;3.8071503e-009;
7.778547e-006;3.8727804e-009;
7.7951678e-006;3.8259595e-009;
7.8117887e-006;3.7227914e-009;
7.8284095e-006;3.6618265e-009;
7.8450303e-006;3.6909451e-009;
7.8616512e-006;3.7433608e-009;
7.878272e-006;4.1979892e-009;
7.8948928e-006;5.1925277e-009;
7.9115136e-006;6.3250546e-009;
7.9281345e-006;6.6611265e-009;
7.9447553e-006;6.569951e-009;
7.9613761e-006;6.1209788e-009;
7.9779969e-006;5.624304e-009;
7.9946178e-006;4.8669094e-009;
8.0112386e-006;4.2282041e-009;
8.0278594e-006;3.8497988e-009;
8.0444803e-006;3.7675223e-009;
8.0611011e-006;3.8721658e-009;
8.0777219e-006;3.9981368e-009;
8.0943427e-006;4.0477358e-009;
8.1109636e-006;3.975118e-009;
8.1275844e-006;3.7667762e-009;
8.1442052e-006;3.5614993e-009;
8.160826e-006;3.507153e-009;
8.1774469e-006;3.5625868e-009;
8.1940677e-006;3.640903e-009;
8.2106885e-006;3.789356e-009;
8.2273094e-006;4.0022205e-009;
8.2439302e-006;4.0983074e-009;
8.260551e-006;3.9927338e-009;
8.2771718e-006;3.7542182e-009;
8.2937927e-006;3.5316308e-009;
8.3104135e-006;3.4463851e-009;
8.3270343e-006;3.6732853e-009;
8.3436551e-006;3.9947944e-009;
8.360276e-006;4.1456816e-009;
8.3768968e-006;4.1298872e-009;
8.3935176e-006;4.0593272e-009;
8.4101384e-006;3.9620929e-009;
8.4267593e-006;3.8542335e-009;
8.4433801e-006;3.7908879e-009;
8.4600009e-006;3.7279349e-009;
8.4766218e-006;3.6978026e-009;
8.4932426e-006;3.7832543e-009;
8.5098634e-006;4.0283846e-009;
8.5264842e-006;4.6946811e-009;
8.5431051e-006;5.3431234e-009;
8.5597259e-006;5.4637098e-009;
8.5763467e-006;4.9126657e-009;
8.5929675e-006;4.1619361e-009;
8.6095884e-006;3.5430389e-009;
8.6262092e-006;3.3689289e-009;
8.64283e-006;3.4984109e-009;
8.6594509e-006;3.7877553e-009;
8.6760717e-006;4.0898795e-009;
8.6926925e-006;4.2783382e-009;
8.7093133e-006;4.2666767e-009;
8.7259342e-006;4.0761536e-009;
8.742555e-006;3.8250743e-009;
8.7591758e-006;3.624082e-009;
8.7757966e-006;3.5314988e-009;
8.7924175e-006;3.5667398e-009;
8.8090383e-006;3.7258739e-009;
8.8256591e-006;3.9028222e-009;
8.8422799e-006;4.0260313e-009;
8.8589008e-006;4.095472e-009;
8.8755216e-006;4.0488464e-009;
8.8921424e-006;3.8475886e-009;
8.9087633e-006;3.6227388e-009;
8.9253841e-006;3.5210273e-009;
8.9420049e-006;3.6069625e-009;
8.9586257e-006;3.8374185e-009;
8.9752466e-006;4.0364387e-009;
8.9918674e-006;4.0430085e-009;
9.0084882e-006;3.9670136e-009;
9.025109e-006;3.8961225e-009;
9.0417299e-006;3.8380934e-009;
9.0583507e-006;3.7462171e-009;
9.0749715e-006;3.6152145e-009;
9.0915924e-006;3.5309405e-009;
9.1082132e-006;3.5676139e-009;
9.124834e-006;3.8055083e-009;
9.1414548e-006;4.1388007e-009;
9.1580757e-006;4.3263921e-009;
9.1746965e-006;4.1853963e-009;
9.1913173e-006;3.9216643e-009;
9.2079381e-006;3.6715112e-009;
9.224559e-006;3.5193821e-009;
9.2411798e-006;3.4926404e-009;
9.2578006e-006;3.5644029e-009;
9.2744214e-006;3.7166844e-009;
9.2910423e-006;3.8806938e-009;
9.3076631e-006;4.0318117e-009;
9.3242839e-006;4.0755972e-009;
9.3409048e-006;3.9842479e-009;
9.3575256e-006;3.8130068e-009;
9.3741464e-006;3.6245335e-009;
9.3907672e-006;3.525099e-009;
9.4073881e-006;3.5952598e-009;
9.4240089e-006;3.7716898e-009;
9.4406297e-006;3.9296771e-009;
9.4572505e-006;4.0291511e-009;
